,site,NAAMP,file_name,folder_date,Lcapito,score,year,logger,time_stamp,date
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140313_221500.wav,W26,1,20140313_221500,3-10-14,False,32.327781227051474,2014,7a,249.0,2014-03-13 22:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140313_211500.wav,W26,1,20140313_211500,3-10-14,False,42.090692380549456,2014,7a,115.0,2014-03-13 21:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140313_201500.wav,W26,1,20140313_201500,3-10-14,False,35.75870461614174,2014,7a,173.5,2014-03-13 20:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140313_191500.wav,W26,1,20140313_191500,3-10-14,False,31.24771575296974,2014,7a,180.5,2014-03-13 19:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140313_001400.wav,W26,1,20140313_001400,3-10-14,False,37.47608057789961,2014,7a,145.0,2014-03-13 00:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140312_231400.wav,W26,1,20140312_231400,3-10-14,False,44.28292368823185,2014,7a,171.5,2014-03-12 23:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140312_221400.wav,W26,1,20140312_221400,3-10-14,False,48.06791827469393,2014,7a,0.5,2014-03-12 22:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140312_211400.wav,W26,2,20140312_211400,3-10-14,False,52.57270373023497,2014,7a,111.5,2014-03-12 21:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140312_201400.wav,W26,1,20140312_201400,3-10-14,False,46.75460969210798,2014,7a,93.0,2014-03-12 20:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140312_191400.wav,W26,1,20140312_191400,3-10-14,False,34.579665808150715,2014,7a,153.0,2014-03-12 19:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140312_001300.wav,W26,1,20140312_001300,3-10-14,False,22.279386448048385,2014,7a,21.5,2014-03-12 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140311_231300.wav,W26,1,20140311_231300,3-10-14,False,27.076265911232166,2014,7a,1.5,2014-03-11 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140311_221300.wav,W26,2,20140311_221300,3-10-14,False,35.41271081186797,2014,7a,237.0,2014-03-11 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140311_211300.wav,W26,2,20140311_211300,3-10-14,False,61.135488540159656,2014,7a,252.0,2014-03-11 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140311_201300.wav,W26,1,20140311_201300,3-10-14,False,52.11572259162333,2014,7a,149.0,2014-03-11 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140311_191300.wav,W26,1,20140311_191300,3-10-14,False,32.77203357790553,2014,7a,67.0,2014-03-11 19:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140311_001300.wav,W26,1,20140311_001300,3-10-14,False,28.28665662039304,2014,7a,135.0,2014-03-11 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140310_231300.wav,W26,1,20140310_231300,3-10-14,False,29.69327938593874,2014,7a,261.5,2014-03-10 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140310_221300.wav,W26,1,20140310_221300,3-10-14,False,21.64659442709493,2014,7a,295.5,2014-03-10 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140310_211300.wav,W26,1,20140310_211300,3-10-14,False,26.99225486695886,2014,7a,12.5,2014-03-10 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140310_201300.wav,W26,2,20140310_201300,3-10-14,False,41.33018446378852,2014,7a,192.0,2014-03-10 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/3-10-14/20140310_191300.wav,W26,1,20140310_191300,3-10-14,False,24.943110055507663,2014,7a,218.0,2014-03-10 19:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140606_000900.wav,W46,1,20140606_000900,6-2-14,False,41.44126120938872,2014,6a,173.5,2014-06-06 00:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140605_230900.wav,W46,1,20140605_230900,6-2-14,False,39.58378678104303,2014,6a,187.0,2014-06-05 23:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140605_220900.wav,W46,1,20140605_220900,6-2-14,False,74.31300138185117,2014,6a,223.5,2014-06-05 22:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140605_210900.wav,W46,1,20140605_210900,6-2-14,False,62.097176762526814,2014,6a,5.5,2014-06-05 21:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140605_200900.wav,W46,1,20140605_200900,6-2-14,False,29.77311889687933,2014,6a,201.0,2014-06-05 20:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140605_000900.wav,W46,1,20140605_000900,6-2-14,False,34.10767418621144,2014,6a,183.0,2014-06-05 00:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140604_230900.wav,W46,1,20140604_230900,6-2-14,False,44.95796309375463,2014,6a,256.5,2014-06-04 23:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140604_220900.wav,W46,3,20140604_220900,6-2-14,False,55.85634241501021,2014,6a,52.0,2014-06-04 22:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140604_210900.wav,W46,1,20140604_210900,6-2-14,False,74.35796489421064,2014,6a,225.5,2014-06-04 21:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140604_200900.wav,W46,1,20140604_200900,6-2-14,False,40.16550369925128,2014,6a,251.0,2014-06-04 20:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140604_000800.wav,W46,1,20140604_000800,6-2-14,False,19.586725639854844,2014,6a,55.5,2014-06-04 00:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140603_230800.wav,W46,1,20140603_230800,6-2-14,False,29.921266405539072,2014,6a,61.0,2014-06-03 23:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140603_220800.wav,W46,1,20140603_220800,6-2-14,False,59.11429814684863,2014,6a,133.5,2014-06-03 22:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140603_210800.wav,W46,1,20140603_210800,6-2-14,False,58.01830472985331,2014,6a,115.5,2014-06-03 21:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140603_200800.wav,W46,1,20140603_200800,6-2-14,False,46.79948856323133,2014,6a,263.5,2014-06-03 20:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140603_000800.wav,W46,1,20140603_000800,6-2-14,False,24.278219613523383,2014,6a,127.5,2014-06-03 00:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140602_230800.wav,W46,1,20140602_230800,6-2-14,False,20.41752489308973,2014,6a,8.0,2014-06-02 23:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140602_220800.wav,W46,1,20140602_220800,6-2-14,False,47.886552916631054,2014,6a,49.5,2014-06-02 22:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140602_210800.wav,W46,1,20140602_210800,6-2-14,False,55.39164276313954,2014,6a,178.0,2014-06-02 21:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-2-14/20140602_200800.wav,W46,1,20140602_200800,6-2-14,False,68.34377791044817,2014,6a,140.0,2014-06-02 20:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140616_001300.wav,W00,1,20140616_001300,6-12-14,False,21.02241979498957,2014,6a,146.5,2014-06-16 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140615_231300.wav,W00,2,20140615_231300,6-12-14,False,7.293583808218562,2014,6a,90.5,2014-06-15 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140615_221300.wav,W00,2,20140615_221300,6-12-14,False,36.88968451369677,2014,6a,295.0,2014-06-15 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140615_211300.wav,W00,2,20140615_211300,6-12-14,False,37.04774014506742,2014,6a,94.0,2014-06-15 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140615_201300.wav,W00,1,20140615_201300,6-12-14,False,34.03430295588856,2014,6a,268.5,2014-06-15 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140615_001300.wav,W00,2,20140615_001300,6-12-14,False,8.091979940904174,2014,6a,164.5,2014-06-15 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140614_231300.wav,W00,2,20140614_231300,6-12-14,False,15.294183118636724,2014,6a,113.5,2014-06-14 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140614_221300.wav,W00,2,20140614_221300,6-12-14,False,15.232553503859036,2014,6a,152.5,2014-06-14 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140614_211300.wav,W00,2,20140614_211300,6-12-14,False,53.83627159080396,2014,6a,74.5,2014-06-14 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140614_201300.wav,W00,2,20140614_201300,6-12-14,False,52.04248938116184,2014,6a,191.0,2014-06-14 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140614_001300.wav,W00,1,20140614_001300,6-12-14,False,26.69815205788636,2014,6a,22.5,2014-06-14 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140613_231300.wav,W00,2,20140613_231300,6-12-14,False,21.688098934328977,2014,6a,227.5,2014-06-13 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140613_221300.wav,W00,2,20140613_221300,6-12-14,False,29.34203308829997,2014,6a,164.5,2014-06-13 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140613_211300.wav,W00,2,20140613_211300,6-12-14,False,37.79661411916666,2014,6a,112.0,2014-06-13 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140613_201300.wav,W00,2,20140613_201300,6-12-14,False,24.510540702901576,2014,6a,197.5,2014-06-13 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140613_001200.wav,W00,2,20140613_001200,6-12-14,False,14.56221082420291,2014,6a,102.0,2014-06-13 00:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140612_231200.wav,W00,2,20140612_231200,6-12-14,False,8.260495837647419,2014,6a,84.5,2014-06-12 23:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140612_221200.wav,W00,2,20140612_221200,6-12-14,False,21.7759547065104,2014,6a,31.5,2014-06-12 22:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140612_211200.wav,W00,2,20140612_211200,6-12-14,False,39.82342769290004,2014,6a,114.5,2014-06-12 21:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/6-12-14/20140612_201200.wav,W00,2,20140612_201200,6-12-14,False,53.11344667916581,2014,6a,165.0,2014-06-12 20:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140512_005400.wav,W11,1,20140512_005400,5-8-14,False,17.161584033727905,2014,6a,256.0,2014-05-12 00:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140511_235400.wav,W11,1,20140511_235400,5-8-14,False,20.50928667888252,2014,6a,258.0,2014-05-11 23:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140511_225400.wav,W11,1,20140511_225400,5-8-14,False,13.044101551586325,2014,6a,19.5,2014-05-11 22:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140511_215400.wav,W11,1,20140511_215400,5-8-14,False,45.66182691344064,2014,6a,11.5,2014-05-11 21:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140511_205400.wav,W11,1,20140511_205400,5-8-14,False,31.861326438927858,2014,6a,265.0,2014-05-11 20:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140511_195400.wav,W11,1,20140511_195400,5-8-14,False,35.14831439147046,2014,6a,122.0,2014-05-11 19:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140511_005300.wav,W11,1,20140511_005300,5-8-14,False,20.93203123758341,2014,6a,175.5,2014-05-11 00:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140510_235300.wav,W11,1,20140510_235300,5-8-14,False,47.6191987077339,2014,6a,215.5,2014-05-10 23:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140510_225300.wav,W11,1,20140510_225300,5-8-14,False,52.81674928583888,2014,6a,295.0,2014-05-10 22:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140510_215300.wav,W11,1,20140510_215300,5-8-14,False,38.14560896781275,2014,6a,196.5,2014-05-10 21:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140510_205300.wav,W11,1,20140510_205300,5-8-14,False,38.01017064370428,2014,6a,72.5,2014-05-10 20:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140510_195300.wav,W11,1,20140510_195300,5-8-14,False,32.0000179949906,2014,6a,111.5,2014-05-10 19:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140510_005300.wav,W11,1,20140510_005300,5-8-14,False,11.629746061128795,2014,6a,211.5,2014-05-10 00:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140509_235300.wav,W11,1,20140509_235300,5-8-14,False,6.428317727692721,2014,6a,157.0,2014-05-09 23:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140509_225300.wav,W11,1,20140509_225300,5-8-14,False,11.341225904541744,2014,6a,254.0,2014-05-09 22:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140509_215300.wav,W11,1,20140509_215300,5-8-14,False,32.84851991869574,2014,6a,299.0,2014-05-09 21:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140509_205300.wav,W11,1,20140509_205300,5-8-14,False,31.52124095367972,2014,6a,177.5,2014-05-09 20:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140509_195300.wav,W11,1,20140509_195300,5-8-14,False,40.62657388036528,2014,6a,132.0,2014-05-09 19:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140509_005200.wav,W11,1,20140509_005200,5-8-14,False,43.26519676588034,2014,6a,262.0,2014-05-09 00:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140508_235200.wav,W11,1,20140508_235200,5-8-14,False,30.296892528806456,2014,6a,258.0,2014-05-08 23:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140508_225200.wav,W11,1,20140508_225200,5-8-14,False,24.97832710433333,2014,6a,224.0,2014-05-08 22:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140508_215200.wav,W11,1,20140508_215200,5-8-14,False,17.823286793137708,2014,6a,77.0,2014-05-08 21:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140508_205200.wav,W11,1,20140508_205200,5-8-14,False,35.59510573303253,2014,6a,255.0,2014-05-08 20:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-8-14/20140508_195200.wav,W11,1,20140508_195200,5-8-14,False,37.01811602526357,2014,6a,15.0,2014-05-08 19:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140506_005000.wav,W68,1,20140506_005000,5-2-14,False,36.756787146605085,2014,6a,17.5,2014-05-06 00:50:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140505_235000.wav,W68,1,20140505_235000,5-2-14,False,49.052647420215294,2014,6a,198.5,2014-05-05 23:50:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140505_225000.wav,W68,1,20140505_225000,5-2-14,False,13.949562490659243,2014,6a,282.0,2014-05-05 22:50:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140505_215000.wav,W68,1,20140505_215000,5-2-14,False,28.42989843249701,2014,6a,22.0,2014-05-05 21:50:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140505_205000.wav,W68,1,20140505_205000,5-2-14,False,46.53718003202897,2014,6a,222.0,2014-05-05 20:50:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140505_195000.wav,W68,1,20140505_195000,5-2-14,False,19.97753646950895,2014,6a,24.0,2014-05-05 19:50:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140505_004900.wav,W68,1,20140505_004900,5-2-14,False,16.69064219981892,2014,6a,113.0,2014-05-05 00:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140504_234900.wav,W68,1,20140504_234900,5-2-14,False,14.883006539758345,2014,6a,174.5,2014-05-04 23:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140504_224900.wav,W68,1,20140504_224900,5-2-14,False,40.016127419661245,2014,6a,34.5,2014-05-04 22:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140504_214900.wav,W68,1,20140504_214900,5-2-14,False,44.16722306613241,2014,6a,171.0,2014-05-04 21:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140504_204900.wav,W68,1,20140504_204900,5-2-14,False,16.412161704244085,2014,6a,92.0,2014-05-04 20:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140504_194900.wav,W68,1,20140504_194900,5-2-14,False,18.534623013918747,2014,6a,66.0,2014-05-04 19:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140504_004800.wav,W68,1,20140504_004800,5-2-14,False,16.069858232606254,2014,6a,276.0,2014-05-04 00:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140503_234800.wav,W68,1,20140503_234800,5-2-14,False,18.391486913968578,2014,6a,160.0,2014-05-03 23:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140503_224800.wav,W68,1,20140503_224800,5-2-14,False,19.83898259094539,2014,6a,244.0,2014-05-03 22:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140503_214800.wav,W68,1,20140503_214800,5-2-14,False,30.917343500236143,2014,6a,67.5,2014-05-03 21:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140503_204800.wav,W68,1,20140503_204800,5-2-14,False,24.655598133395703,2014,6a,157.0,2014-05-03 20:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140503_194800.wav,W68,1,20140503_194800,5-2-14,False,9.571664533292916,2014,6a,239.0,2014-05-03 19:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140503_004800.wav,W68,1,20140503_004800,5-2-14,False,15.61199676784487,2014,6a,26.0,2014-05-03 00:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140502_234800.wav,W68,1,20140502_234800,5-2-14,False,13.3776217923667,2014,6a,231.5,2014-05-02 23:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140502_224800.wav,W68,1,20140502_224800,5-2-14,False,27.11419402822372,2014,6a,255.0,2014-05-02 22:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140502_214800.wav,W68,1,20140502_214800,5-2-14,False,34.819139916167195,2014,6a,36.5,2014-05-02 21:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/6a/5-2-14/20140502_204800.wav,W68,1,20140502_204800,5-2-14,False,17.19967522492944,2014,6a,17.5,2014-05-02 20:48:00
